Emp ID,Name,Email,Address,Phone,Job Title,DOB,Salary,Weekly Working Hours
EMP0991,Drew Cox,sjackson@example.com,"1530 Christine Viaduct, Paulchester, LA 06187",3336055862,Secondary school teacher,17-01-1995,128432.78,47
EMP0992,Emily Ramirez,julie77@example.net,"280 Simmons Walks, Johnborough, CA 45806",524.806.6514x83804,"Engineer, petroleum",30-08-1984,122075.29,52.5
EMP0993,Eric Hart,amy80@example.net,"00677 Reginald Curve, Port Carmen, IA 76969",981.639.2118x3017,Psychiatric nurse,14-09-1987,136698.07,37.7
EMP0994,Denise Mathews,reeveslisa@example.net,"821 Barry Lane, Lake Debraburgh, MD 31138",(933)442-6384x197,"Designer, fashion/clothing",29-09-1975,124502.85,59.6
EMP0995,David Davis,walkermark@example.net,"4760 Curry Burg, South Nicholas, VA 26141",342.559.1709x0045,Television camera operator,29-09-1985,120663.99,42.7
EMP0996,James Chavez,ashleyhines@example.com,"19797 Torres Ways, West Jameston, VT 58404",001-899-230-6076x892,"Psychologist, counselling",09-12-1981,48257.75,48.4
EMP0997,Joanna Martinez,xtaylor@example.org,"20085 James Plain, West Carmen, KY 97531",(478)424-7154x030,"Engineer, land",11-11-2005,131219.48,59.2
EMP0998,Kristina Hernandez,patricia06@example.net,"496 Justin Neck, Sullivanburgh, OR 64259",263-576-9860x484,Osteopath,10-08-1966,34595.79,51.3
EMP0999,James Combs,lauraramos@example.com,"528 Bush Trace Apt. 534, Lake Mariafurt, WA 65330",(762)351-7957,Drilling engineer,11-02-1995,83621.37,48.6
EMP1000,Jonathan Rosario,zmorgan@example.net,"046 Brenda Forest, East Brandyberg, ID 23352",(911)693-9060x186,Community arts worker,30-07-1995,123257.78,49.4
